Sale_ID,Region,Cookie_Variety,Total_Boxes_Purchased,Sales_Amount,Sale_Date,Customer_ID,Age_Group,Gender,Household_Income,Family_Size,Customer_City,Customer_State,Price_Per_Box,Loyalty_Program_Participation,Preferred_Sales_Channel,Preferred_Payment_Method,Satisfaction_Rating,Troop_ID,Troop_Size,Troop_Leader_Name,Channel_Type,Temperature,Weather_Conditions
8953,Northeast,Girl Scout S'mores,8,48,6/29/2024,1170,46-55,Female,$100-150k,4,Pittston, PA,6,No,Booth,Credit Card,2,3088,18,Daisy,Door-to-Door,57,Sunny
8954,Southeast,Thin Mints,4,24,6/8/2024,1291,36-45,Female,<$50k,5,Doral, FL,6,No,Online,Mobile Payment,3,2405,10,Madison,Booth,57,Rainy
8955,West,Lemonades,7,42,4/30/2024,1103,18-25,Male,$50-100k,6,Pasadena, CA,6,No,Online,Cash,1,4161,11,Eva,Online,51,Sunny
8956,Southeast,Samoas,2,12,9/15/2024,1353,46-55,Male,$150-200k,3,Yulee, FL,6,Yes,Online,Cash,1,71734,16,Aaliyah,Booth,59,Cloudy
8957,West,Toffee-tastic,10,60,4/4/2024,1279,46-55,Male,$100-150k,5,Portland, OR,6,Yes,Door-to-Door,Cash,3,10457,8,Eliana,Door-to-Door,61,Sunny
8958,Northeast,Toast-Yay!,6,36,10/8/2024,1241,18-25,Female,$50-100k,4,Staten Island, NY,6,Yes,Online,Mobile Payment,4,75312,20,Reagan,Door-to-Door,55,Rainy
8959,Midwest,Do-si-dos,9,54,4/21/2024,1125,46-55,Male,$150-200k,3,Columbus, OH,6,No,Door-to-Door,Mobile Payment,2,6824,9,Isabella,Booth,64,Sunny
8960,Northeast,Samoas,8,48,1/13/2024,1320,26-35,Male,$50-100k,5,Dunmore, PA,6,Yes,Booth,Credit Card,4,50062,18,Grace,Booth,67,Rainy
8961,South,Toast-Yay!,6,36,9/8/2024,1489,36-45,Female,<$50k,4,Falls Church, VA,6,No,Door-to-Door,Credit Card,4,4211,14,Lily,Booth,50,Sunny
8962,Southeast,Toast-Yay!,3,18,7/26/2024,1482,18-25,Female,<$50k,5,Coconut Grove, FL,6,Yes,Door-to-Door,Mobile Payment,4,2413,10,Itali,Booth,68,Rainy
8963,Southeast,Trefoils,1,6,8/2/2024,1242,36-45,Female,$50-100k,3,Mount Pleasant, SC,6,No,Door-to-Door,Mobile Payment,2,3033,17,Addison,Online,66,Rainy
8964,Midwest,Do-si-dos,10,60,6/29/2024,1003,46-55,Female,<$50k,4,Dublin, OH,6,No,Online,Cash,2,6086,9,Sophia,Online,57,Sunny
8965,South,Girl Scout S'mores,5,30,9/12/2024,1281,18-25,Female,<$50k,4,Del City, OK,6,Yes,Door-to-Door,Credit Card,5,425,11,Olivia,Door-to-Door,57,Rainy
8966,Southeast,Samoas,9,54,1/16/2024,1068,46-55,Female,<$50k,4,Cary, NC,6,Yes,Booth,Cash,5,00031,16,Shatasia,Door-to-Door,57,Sunny
8967,Northeast,Tagalongs,1,6,2/12/2024,1469,46-55,Female,$100-150k,4,Colonie, NY,6,Yes,Booth,Cash,1,1014,15,Chloe,Online,54,Cloudy
8968,Northeast,Thin Mints,9,54,6/3/2024,1374,46-55,Female,$50-100k,6,Bronx, NY,6,No,Online,Mobile Payment,1,1236,8,Sydney,Online,54,Cloudy
8969,Southeast,Tagalongs,8,48,3/27/2024,1351,36-45,Female,<$50k,6,Garner, NC,6,Yes,Online,Mobile Payment,3,324,16,Charlotte,Door-to-Door,53,Sunny
8970,Northeast,Thin Mints,4,24,1/1/2024,1354,36-45,Male,$50-100k,3,Union City, NJ,6,No,Door-to-Door,Cash,3,12201,17,Brooklyn,Door-to-Door,52,Sunny
8971,Southeast,Do-si-dos,4,24,6/19/2024,1333,18-25,Female,<$50k,5,St. Augustine, FL,6,No,Booth,Mobile Payment,4,53021,8,Autumn,Booth,56,Cloudy
8972,West,Caramel Chocolate Chip,1,6,1/4/2024,1099,46-55,Female,$50-100k,2,Beaverton, OR,6,No,Online,Credit Card,1,81503,8,Kamora,Door-to-Door,68,Cloudy
8973,Northeast,Lemon-Ups,3,18,1/12/2024,1114,18-25,Female,$150-200k,3,Albany, NY,6,No,Booth,Mobile Payment,2,1188,15,Amber,Booth,62,Cloudy
8974,Northeast,Samoas,5,30,5/21/2024,1475,26-35,Male,$150-200k,3,New Britain, CT,6,Yes,Door-to-Door,Mobile Payment,5,66731,12,Brianna,Booth,65,Rainy
8975,Midwest,Lemon-Ups,3,18,1/28/2024,1198,18-25,Male,<$50k,4,Columbus, OH,6,Yes,Booth,Mobile Payment,4,6824,9,Isabella,Online,56,Cloudy
8976,Southeast,Samoas,9,54,2/28/2024,1202,46-55,Male,$100-150k,2,Apex, NC,6,Yes,Online,Mobile Payment,2,02584,16,Naima,Online,66,Rainy
8977,West,Thin Mints,1,6,7/12/2024,1279,46-55,Male,$100-150k,5,Portland, OR,6,Yes,Online,Cash,5,10457,8,Eliana,Door-to-Door,52,Cloudy
8978,Southeast,Thin Mints,8,48,6/9/2024,1164,46-55,Male,$150-200k,2,Orange Park, FL,6,Yes,Booth,Mobile Payment,1,31008,11,Maya,Online,56,Rainy
8979,South,Thin Mints,8,48,9/12/2024,1446,36-45,Female,$150-200k,3,Falls Church, VA,6,Yes,Online,Cash,3,4211,14,Lily,Online,53,Sunny
8980,Northeast,Thin Mints,6,36,5/6/2024,1283,26-35,Female,$100-150k,5,Scranton, PA,6,No,Door-to-Door,Credit Card,1,52145,18,Willow,Door-to-Door,60,Sunny
8981,West,Samoas,8,48,7/4/2024,1162,46-55,Female,$150-200k,2,Milwaukie, OR,6,No,Online,Cash,1,11886,8,Alice,Online,63,Rainy
8982,Southeast,Thin Mints,5,30,6/14/2024,1018,18-25,Male,$100-150k,4,Morrisville, NC,6,No,Door-to-Door,Mobile Payment,5,407,16,Eleanor,Online,50,Rainy
8983,South,Thin Mints,10,60,1/21/2024,1375,36-45,Male,$50-100k,2,Falls Church, VA,6,Yes,Booth,Mobile Payment,5,4211,14,Lily,Online,65,Rainy
8984,Midwest,Thin Mints,4,24,8/30/2024,1105,18-25,Male,$150-200k,3,Powell, OH,6,No,Booth,Cash,5,5169,9,Sadie,Online,58,Sunny
8985,West,Samoas,6,36,3/5/2024,1065,36-45,Male,$150-200k,2,Phoenix, AZ,6,Yes,Online,Mobile Payment,1,3227,13,Mila,Booth,63,Rainy
8986,Southeast,Trefoils,1,6,8/16/2024,1136,26-35,Male,<$50k,3,Atlanta, GA,6,No,Online,Cash,5,24299,19,Stasia,Online,66,Rainy
8987,Midwest,Lemonades,1,6,3/20/2024,1157,26-35,Female,$150-200k,2,Powell, OH,6,No,Door-to-Door,Mobile Payment,1,5169,9,Sadie,Online,68,Rainy
8988,Southeast,Samoas,3,18,9/15/2024,1085,26-35,Male,$100-150k,4,Charlotte, NC,6,No,Online,Cash,5,41,13,Alexis,Door-to-Door,57,Sunny
8989,Southeast,Samoas,2,12,9/10/2024,1443,36-45,Female,<$50k,6,Coconut Grove, FL,6,No,Online,Credit Card,3,2413,10,Itali,Booth,69,Rainy
8990,West,Do-si-dos,2,12,1/12/2024,1172,18-25,Female,$100-150k,2,Las Vegas, NV,6,Yes,Booth,Credit Card,1,676,20,Victoria,Door-to-Door,51,Cloudy
8991,Southeast,Tagalongs,9,54,1/22/2024,1423,26-35,Female,$150-200k,6,East Point, GA,6,No,Online,Mobile Payment,4,30344,19,Zoe,Door-to-Door,52,Cloudy
8992,Northeast,Samoas,3,18,5/26/2024,1272,26-35,Female,$100-150k,5,Silver Spring, MD,6,Yes,Door-to-Door,Mobile Payment,4,42185,14,Jasmine,Door-to-Door,54,Rainy
8993,Northeast,Trefoils,2,12,7/31/2024,1200,46-55,Male,$100-150k,2,Staten Island, NY,6,No,Door-to-Door,Mobile Payment,5,75312,11,Reagan,Booth,65,Rainy
8994,Northeast,Thin Mints,2,12,10/5/2024,1114,18-25,Female,$150-200k,3,Albany, NY,6,No,Door-to-Door,Mobile Payment,5,1188,15,Amber,Door-to-Door,65,Cloudy
8995,Southeast,Do-si-dos,5,30,10/15/2024,1286,18-25,Male,$100-150k,4,Milton, GA,6,Yes,Door-to-Door,Cash,4,18529,8,Claire,Online,55,Sunny
8996,Southeast,Thin Mints,9,54,8/26/2024,1148,36-45,Female,$100-150k,3,Cary, NC,6,Yes,Door-to-Door,Cash,3,00031,16,Shatasia,Door-to-Door,70,Cloudy
8997,Southeast,Samoas,5,30,6/2/2024,1259,26-35,Female,$100-150k,5,Matthews, NC,6,Yes,Booth,Credit Card,3,664,10,Scarlett,Online,54,Sunny
8998,Northeast,Samoas,6,36,5/26/2024,1360,36-45,Male,$150-200k,3,Bronx, NY,6,Yes,Online,Cash,1,1236,19,Sydney,Booth,59,Cloudy
8999,Southeast,Thin Mints,1,6,2/26/2024,1435,26-35,Female,$150-200k,2,Mount Holly, NC,6,No,Door-to-Door,Cash,5,13400,13,Penelope,Door-to-Door,69,Cloudy
9000,Northeast,Tagalongs,5,30,1/26/2024,1188,26-35,Female,$50-100k,5,Dunmore, PA,6,No,Door-to-Door,Cash,1,50062,18,Grace,Door-to-Door,65,Cloudy
9001,Midwest,Trefoils,9,54,8/29/2024,1105,18-25,Male,$150-200k,3,Powell, OH,6,Yes,Online,Credit Card,5,5169,9,Sadie,Online,55,Cloudy
9002,Northeast,Trefoils,7,42,9/12/2024,1189,18-25,Female,$100-150k,2,Pittston, PA,6,Yes,Online,Credit Card,2,3088,18,Daisy,Door-to-Door,51,Rainy
9003,West,Thin Mints,4,24,5/13/2024,1460,26-35,Male,$150-200k,2,Pasadena, CA,6,No,Door-to-Door,Mobile Payment,2,4161,11,Eva,Booth,56,Rainy
9004,South,Samoas,1,6,2/6/2024,1440,18-25,Female,$50-100k,2,Falls Church, VA,6,No,Booth,Cash,2,4211,14,Lily,Booth,53,Rainy
9005,West,Samoas,2,12,2/24/2024,1201,18-25,Female,$100-150k,2,Beaverton, OR,6,Yes,Door-to-Door,Credit Card,3,81503,8,Kamora,Online,54,Rainy
9006,Southeast,Samoas,10,60,2/21/2024,1406,46-55,Male,<$50k,6,Sullivan’s Island, SC,6,No,Door-to-Door,Mobile Payment,4,3613,17,Ivy,Door-to-Door,51,Cloudy
9007,Southeast,Trefoils,10,60,10/10/2024,1481,36-45,Female,$150-200k,5,Callahan, FL,6,No,Door-to-Door,Mobile Payment,4,63013,12,De'ana,Door-to-Door,58,Rainy
9008,Southeast,Tagalongs,6,36,9/5/2024,1048,36-45,Female,<$50k,5,Jacksonville, FL,6,Yes,Door-to-Door,Mobile Payment,3,72011,11,Stella,Door-to-Door,66,Cloudy
9009,Northeast,Samoas,7,42,1/27/2024,1007,36-45,Female,$50-100k,3,Hartford, CT,6,Yes,Booth,Mobile Payment,1,10057,10,Aria,Door-to-Door,63,Sunny
9010,Southeast,Tagalongs,1,6,7/31/2024,1117,18-25,Male,$100-150k,2,Tucker, GA,6,Yes,Booth,Mobile Payment,4,15239,19,Isla,Booth,69,Sunny
9011,Southeast,Samoas,6,36,10/20/2024,1011,26-35,Male,$100-150k,2,Doral, FL,6,Yes,Door-to-Door,Cash,1,2405,10,Madison,Booth,52,Rainy
9012,West,Samoas,8,48,10/8/2024,1418,36-45,Female,$100-150k,6,Hillsboro, OR,6,Yes,Booth,Mobile Payment,3,10777,8,Mia,Online,64,Sunny
9013,South,Lemonades,10,60,4/26/2024,1089,36-45,Male,$50-100k,6,Moore, OK,6,Yes,Door-to-Door,Credit Card,3,3637,9,Audrey,Door-to-Door,69,Sunny
9014,Southeast,Trefoils,9,54,5/25/2024,1310,36-45,Female,$50-100k,2,Mint Hill, NC,6,No,Online,Cash,1,547,9,Luna,Online,61,Rainy
9015,South,Thin Mints,9,54,7/1/2024,1067,26-35,Female,<$50k,6,Moore, OK,6,Yes,Door-to-Door,Credit Card,2,3637,8,Audrey,Online,69,Cloudy
9016,Northeast,Samoas,4,24,3/10/2024,1080,46-55,Female,$100-150k,4,Albany, NY,6,Yes,Online,Mobile Payment,1,1188,15,Amber,Door-to-Door,58,Cloudy
9017,Midwest,Samoas,2,12,10/22/2024,1322,18-25,Male,$150-200k,4,Hilliard, OH,6,No,Booth,Cash,1,5957,9,Ella,Door-to-Door,64,Cloudy
9018,Northeast,Thin Mints,9,54,7/1/2024,1354,36-45,Male,$50-100k,3,Union City, NJ,6,Yes,Door-to-Door,Cash,5,12201,17,Brooklyn,Online,68,Sunny
9019,Southeast,Thin Mints,10,60,4/29/2024,1084,18-25,Male,<$50k,6,Jacksonville, FL,6,No,Online,Mobile Payment,1,72011,14,Stella,Online,70,Sunny
9020,Northeast,Thin Mints,4,24,3/13/2024,1329,26-35,Female,$150-200k,2,Hoboken, NJ,6,Yes,Door-to-Door,Credit Card,4,12019,17,Layla,Booth,70,Sunny
9021,Southeast,Toast-Yay!,10,60,7/3/2024,1307,26-35,Female,$150-200k,6,Mint Hill, NC,6,No,Booth,Mobile Payment,3,547,14,Luna,Door-to-Door,50,Sunny
9022,Northeast,Do-si-dos,6,36,8/9/2024,1176,18-25,Male,$100-150k,5,Colonie, NY,6,No,Door-to-Door,Credit Card,1,1014,15,Chloe,Door-to-Door,65,Rainy
9023,South,Samoas,1,6,7/27/2024,1427,18-25,Male,$50-100k,3,Choctaw, OK,6,No,Booth,Cash,4,371,8,Mecca,Door-to-Door,68,Sunny
9024,Southeast,Tagalongs,10,60,7/28/2024,1312,18-25,Female,$100-150k,4,Mint Hill, NC,6,Yes,Online,Cash,3,547,12,Luna,Booth,53,Rainy
9025,Midwest,Tagalongs,9,54,7/6/2024,1153,46-55,Female,$50-100k,3,Columbus, OH,6,No,Online,Credit Card,1,6824,9,Isabella,Booth,58,Cloudy
9026,Southeast,Trefoils,1,6,9/9/2024,1290,18-25,Male,$100-150k,3,Mint Hill, NC,6,Yes,Online,Credit Card,4,547,11,Luna,Door-to-Door,51,Rainy
9027,Northeast,Samoas,2,12,4/5/2024,1296,46-55,Male,$150-200k,3,Bethesda, MD,6,No,Booth,Mobile Payment,1,2059,14,Roxy,Online,67,Rainy
9028,Northeast,Thin Mints,6,36,6/21/2024,1118,46-55,Female,$50-100k,2,Secaucus, NJ,6,Yes,Booth,Cash,3,10289,17,Ivy,Door-to-Door,51,Rainy
9029,South,Lemon-Ups,6,36,3/30/2024,1029,26-35,Male,$100-150k,6,Arlington, VA,6,Yes,Booth,Credit Card,1,60031,14,Essence,Booth,69,Rainy
9030,South,Do-si-dos,6,36,9/2/2024,1235,46-55,Female,<$50k,2,Irving, TX,6,No,Booth,Cash,2,2278,8,Nora,Door-to-Door,64,Sunny
9031,Southeast,Tagalongs,10,60,5/1/2024,1273,18-25,Female,$50-100k,2,Matthews, NC,6,No,Door-to-Door,Credit Card,5,664,19,Scarlett,Online,67,Sunny
9032,West,Do-si-dos,9,54,8/13/2024,1177,26-35,Male,$100-150k,2,Hillsboro, OR,6,Yes,Online,Credit Card,5,10777,8,Mia,Online,60,Rainy
9033,Southeast,Trefoils,4,24,1/4/2024,1349,26-35,Male,$150-200k,3,Yulee, FL,6,Yes,Door-to-Door,Credit Card,1,71734,17,Aaliyah,Booth,59,Sunny
9034,Southeast,Tagalongs,1,6,4/20/2024,1012,46-55,Male,<$50k,4,Charlotte, NC,6,No,Online,Credit Card,5,41,14,Alexis,Online,63,Cloudy
9035,Northeast,Samoas,9,54,2/1/2024,1359,18-25,Male,$150-200k,5,Bronx, NY,6,Yes,Online,Credit Card,2,1236,8,Sydney,Online,57,Rainy
9036,South,Thin Mints,4,24,6/15/2024,1363,46-55,Female,$50-100k,6,Falls Church, VA,6,Yes,Door-to-Door,Cash,1,4211,14,Lily,Booth,59,Sunny
9037,South,Tagalongs,6,36,3/22/2024,1473,36-45,Male,$100-150k,2,Falls Church, VA,6,Yes,Door-to-Door,Cash,1,4211,14,Lily,Online,55,Cloudy
9038,South,Thin Mints,9,54,10/17/2024,1036,46-55,Male,<$50k,3,Irving, TX,6,No,Booth,Mobile Payment,3,2278,8,Nora,Door-to-Door,62,Sunny
9039,West,Thin Mints,3,18,2/5/2024,1254,46-55,Female,$150-200k,5,Scottsdale, AZ,6,Yes,Booth,Credit Card,1,128,13,Lydia,Online,63,Rainy
9040,Southeast,Lemonades,5,30,6/7/2024,1284,36-45,Male,$100-150k,5,Cary, NC,6,No,Door-to-Door,Cash,1,00031,16,Shatasia,Booth,59,Rainy
9041,Northeast,Toast-Yay!,4,24,5/26/2024,1096,18-25,Female,$150-200k,3,New York, NY,6,Yes,Door-to-Door,Cash,2,3990,18,Kennedy,Online,68,Cloudy
9042,Southeast,Samoas,6,36,8/1/2024,1262,36-45,Female,$100-150k,6,Alpharetta, GA,6,Yes,Door-to-Door,Credit Card,2,20626,8,Nia,Booth,70,Cloudy
9043,Northeast,Samoas,2,12,3/23/2024,1096,18-25,Female,$150-200k,3,New York, NY,6,Yes,Door-to-Door,Credit Card,3,3990,18,Kennedy,Booth,63,Sunny
9044,Northeast,Thin Mints,1,6,7/26/2024,1035,36-45,Male,$100-150k,5,Hartford, CT,6,No,Door-to-Door,Cash,5,10057,14,Aria,Door-to-Door,59,Rainy
9045,Northeast,Lemonades,6,36,6/24/2024,1453,46-55,Female,<$50k,5,Hoboken, NJ,6,No,Door-to-Door,Mobile Payment,3,12019,17,Layla,Booth,63,Sunny
9046,Northeast,Tagalongs,10,60,9/4/2024,1045,26-35,Female,$100-150k,2,New York, NY,6,No,Door-to-Door,Mobile Payment,4,3990,12,Kennedy,Online,70,Cloudy
9047,Northeast,Thin Mints,4,24,1/3/2024,1176,18-25,Male,$100-150k,5,Colonie, NY,6,Yes,Online,Credit Card,1,1014,15,Chloe,Door-to-Door,69,Cloudy
9048,Southeast,Thin Mints,10,60,5/22/2024,1481,36-45,Female,$150-200k,5,Callahan, FL,6,No,Door-to-Door,Cash,5,63013,12,De'ana,Booth,70,Sunny
9049,Northeast,Thin Mints,10,60,9/23/2024,1035,36-45,Male,$100-150k,5,Hartford, CT,6,No,Booth,Credit Card,1,10057,14,Aria,Booth,69,Sunny
9050,West,Trefoils,1,6,8/6/2024,1065,36-45,Male,$150-200k,2,Phoenix, AZ,6,Yes,Online,Cash,4,3227,13,Mila,Booth,68,Sunny
9051,Southeast,Thin Mints,10,60,7/10/2024,1312,18-25,Female,$100-150k,4,Mint Hill, NC,6,No,Door-to-Door,Mobile Payment,1,547,12,Luna,Booth,60,Rainy
9052,Southeast,Tagalongs,1,6,3/10/2024,1018,18-25,Male,$100-150k,4,Morrisville, NC,6,Yes,Door-to-Door,Cash,3,407,16,Eleanor,Booth,63,Cloudy
9053,Northeast,Girl Scout S'mores,5,30,2/6/2024,1469,46-55,Female,$100-150k,4,Colonie, NY,6,Yes,Online,Cash,5,1014,15,Chloe,Door-to-Door,63,Sunny
9054,Southeast,Thin Mints,3,18,3/1/2024,1353,46-55,Male,$150-200k,3,Yulee, FL,6,Yes,Door-to-Door,Mobile Payment,1,71734,16,Aaliyah,Online,64,Cloudy
9055,West,Samoas,9,54,6/12/2024,1028,26-35,Female,$50-100k,5,Beaverton, OR,6,Yes,Booth,Cash,5,81503,8,Kamora,Door-to-Door,57,Rainy
9056,South,Lemon-Ups,6,36,10/6/2024,1182,46-55,Female,$50-100k,3,Yukon, OK,6,Yes,Online,Cash,2,358,14,Quinn,Online,62,Rainy
9057,South,Samoas,6,36,6/11/2024,1392,36-45,Female,$150-200k,3,Choctaw, OK,6,No,Online,Cash,3,371,11,Mecca,Door-to-Door,64,Cloudy
9058,Southeast,Trefoils,4,24,2/18/2024,1079,26-35,Female,<$50k,2,Garner, NC,6,No,Door-to-Door,Credit Card,3,324,16,Charlotte,Booth,61,Cloudy
9059,South,Girl Scout S'mores,4,24,1/22/2024,1124,18-25,Female,$100-150k,3,Bartlett, TN,6,Yes,Booth,Cash,5,10190D,11,Tanya,Booth,68,Rainy
9060,Southeast,Do-si-dos,3,18,5/15/2024,1390,26-35,Male,$150-200k,3,Apex, NC,6,No,Online,Mobile Payment,3,02584,16,Naima,Booth,66,Rainy
9061,South,Tagalongs,7,42,2/23/2024,1052,46-55,Female,$100-150k,6,Oklahoma City, OK,6,No,Booth,Cash,1,3115,19,Savannah,Door-to-Door,67,Sunny
9062,South,Toffee-tastic,8,48,3/11/2024,1427,18-25,Male,$50-100k,3,Choctaw, OK,6,Yes,Door-to-Door,Mobile Payment,5,371,8,Mecca,Booth,50,Cloudy
9063,Northeast,Tagalongs,5,30,5/31/2024,1057,46-55,Female,<$50k,3,Bloomfield, CT,6,Yes,Door-to-Door,Cash,4,10318,13,Bianca,Door-to-Door,53,Sunny
9064,Southeast,Thin Mints,9,54,6/25/2024,1116,46-55,Female,$150-200k,5,Charlotte, NC,6,Yes,Booth,Credit Card,4,41,12,Alexis,Door-to-Door,55,Sunny
9065,Southeast,Samoas,10,60,5/3/2024,1388,26-35,Female,$150-200k,2,Cary, NC,6,No,Online,Cash,2,00031,16,Shatasia,Online,51,Sunny
9066,South,Trefoils,7,42,4/7/2024,1323,18-25,Male,<$50k,5,Alexandria, VA,6,Yes,Door-to-Door,Mobile Payment,1,1330,14,Ayanna,Door-to-Door,57,Sunny
9067,South,Tagalongs,9,54,4/15/2024,1304,36-45,Female,$100-150k,4,Grand Prairie, TX,6,No,Door-to-Door,Credit Card,4,1661,8,Harper,Door-to-Door,55,Rainy
9068,Midwest,Thin Mints,4,24,9/15/2024,1459,46-55,Male,$150-200k,4,Dublin, OH,6,Yes,Online,Credit Card,2,6086,9,Sophia,Online,53,Cloudy
9069,Southeast,Tagalongs,3,18,5/13/2024,1119,36-45,Male,$150-200k,4,Orange Park, FL,6,No,Door-to-Door,Mobile Payment,1,31008,10,Maya,Booth,63,Sunny
9070,Southeast,Thin Mints,5,30,5/21/2024,1191,26-35,Female,$150-200k,3,Pineville, NC,6,Yes,Door-to-Door,Mobile Payment,1,2674,16,Piper,Door-to-Door,59,Sunny
9071,Northeast,Trefoils,3,18,1/30/2024,1106,46-55,Male,$50-100k,4,Bethesda, MD,6,No,Door-to-Door,Credit Card,4,2059,14,Roxy,Door-to-Door,57,Cloudy
9072,Northeast,Samoas,4,24,1/10/2024,1039,46-55,Male,$100-150k,5,New York, NY,6,No,Online,Credit Card,5,3990,12,Kennedy,Online,67,Cloudy
9073,Northeast,Tagalongs,6,36,3/10/2024,1174,18-25,Female,<$50k,3,Bloomfield, CT,6,No,Door-to-Door,Cash,2,10318,17,Bianca,Door-to-Door,66,Rainy
9074,Northeast,Do-si-dos,4,24,10/23/2024,1293,46-55,Female,$150-200k,3,Colonie, NY,6,No,Door-to-Door,Credit Card,2,1014,15,Chloe,Online,60,Sunny
9075,Southeast,Samoas,5,30,6/19/2024,1388,26-35,Female,$150-200k,2,Cary, NC,6,No,Booth,Mobile Payment,5,00031,16,Shatasia,Door-to-Door,66,Cloudy
9076,Southeast,Tagalongs,5,30,5/23/2024,1183,18-25,Male,$100-150k,2,Orange Park, FL,6,No,Booth,Cash,5,31008,14,Maya,Online,63,Sunny
9077,Southeast,Trefoils,5,30,4/26/2024,1437,46-55,Female,$100-150k,4,Mount Pleasant, SC,6,No,Booth,Credit Card,1,3033,17,Addison,Door-to-Door,55,Rainy
9078,Northeast,Thin Mints,1,6,1/23/2024,1412,46-55,Female,$150-200k,5,Colonie, NY,6,No,Booth,Mobile Payment,1,1014,15,Chloe,Booth,54,Cloudy
9079,Southeast,Trefoils,1,6,3/28/2024,1123,26-35,Female,$100-150k,2,Charlotte, NC,6,No,Door-to-Door,Credit Card,5,41,20,Alexis,Booth,59,Rainy
9080,South,Samoas,8,48,5/10/2024,1494,46-55,Female,<$50k,4,Falls Church, VA,6,No,Online,Cash,1,4211,14,Lily,Door-to-Door,55,Cloudy
9081,Southeast,Samoas,3,18,4/19/2024,1165,36-45,Female,$100-150k,3,Apex, NC,6,Yes,Door-to-Door,Mobile Payment,3,02584,16,Naima,Booth,54,Rainy
9082,Northeast,Thin Mints,1,6,7/4/2024,1470,26-35,Male,$100-150k,3,Pittston, PA,6,No,Online,Credit Card,4,3088,18,Daisy,Booth,65,Cloudy
9083,Northeast,Samoas,8,48,10/9/2024,1272,26-35,Female,$100-150k,5,Silver Spring, MD,6,Yes,Online,Mobile Payment,2,42185,14,Jasmine,Booth,68,Cloudy
9084,Southeast,Samoas,6,36,5/19/2024,1058,46-55,Female,$50-100k,3,Jacksonville, FL,6,Yes,Booth,Cash,1,72011,15,Stella,Booth,68,Cloudy
9085,West,Samoas,4,24,4/5/2024,1279,46-55,Male,$100-150k,5,Portland, OR,6,No,Online,Mobile Payment,3,10457,8,Eliana,Booth,65,Rainy
9086,West,Thin Mints,3,18,5/9/2024,1279,46-55,Male,$100-150k,5,Portland, OR,6,No,Online,Mobile Payment,5,10457,8,Eliana,Door-to-Door,52,Rainy
9087,West,Do-si-dos,6,36,5/22/2024,1418,36-45,Female,$100-150k,6,Hillsboro, OR,6,Yes,Online,Mobile Payment,4,10777,8,Mia,Door-to-Door,70,Cloudy
9088,Northeast,Samoas,2,12,1/15/2024,1062,46-55,Male,$100-150k,5,Bethesda, MD,6,Yes,Online,Cash,1,2059,14,Roxy,Booth,60,Rainy
9089,Northeast,Samoas,8,48,7/28/2024,1470,26-35,Male,$100-150k,3,Pittston, PA,6,No,Online,Credit Card,4,3088,18,Daisy,Online,60,Sunny
9090,South,Thin Mints,3,18,3/14/2024,1179,26-35,Female,$100-150k,4,Moore, OK,6,Yes,Door-to-Door,Mobile Payment,5,3637,10,Audrey,Online,54,Sunny
9091,West,Tagalongs,3,18,7/17/2024,1377,26-35,Female,$100-150k,6,Milwaukie, OR,6,No,Booth,Mobile Payment,4,11886,8,Alice,Online,56,Sunny
9092,Southeast,Samoas,6,36,5/19/2024,1013,26-35,Male,<$50k,2,Miami, FL,6,No,Door-to-Door,Cash,2,2417,10,Ruby,Online,65,Sunny
9093,Southeast,Thin Mints,3,18,3/31/2024,1386,18-25,Male,<$50k,6,Yulee, FL,6,Yes,Door-to-Door,Credit Card,4,71734,9,Aaliyah,Door-to-Door,67,Rainy
9094,Southeast,Samoas,7,42,3/2/2024,1259,26-35,Female,$100-150k,5,Matthews, NC,6,Yes,Online,Mobile Payment,3,664,10,Scarlett,Booth,58,Cloudy
9095,West,Samoas,5,30,7/23/2024,1028,26-35,Female,$50-100k,5,Beaverton, OR,6,No,Door-to-Door,Credit Card,5,81503,8,Kamora,Online,69,Cloudy
9096,Southeast,Tagalongs,7,42,5/16/2024,1288,36-45,Male,$100-150k,2,Mint Hill, NC,6,Yes,Booth,Mobile Payment,2,547,10,Luna,Online,67,Cloudy
9097,Southeast,Adventurefuls,6,36,1/11/2024,1388,26-35,Female,$150-200k,2,Cary, NC,6,No,Booth,Mobile Payment,5,00031,16,Shatasia,Door-to-Door,55,Rainy
9098,Northeast,Tagalongs,6,36,3/16/2024,1321,36-45,Male,$100-150k,4,Staten Island, NY,6,Yes,Door-to-Door,Credit Card,5,75312,19,Reagan,Door-to-Door,63,Rainy
9099,West,Trefoils,4,24,5/2/2024,1381,36-45,Female,$50-100k,5,Henderson, NV,6,Yes,Door-to-Door,Credit Card,1,79,20,Abigail,Online,65,Sunny
9100,West,Thin Mints,1,6,10/17/2024,1491,36-45,Female,$50-100k,2,Paradise, NV,6,Yes,Online,Cash,2,396,20,Leah,Online,63,Cloudy
9101,Northeast,Tagalongs,6,36,9/29/2024,1453,46-55,Female,<$50k,5,Hoboken, NJ,6,Yes,Online,Credit Card,5,12019,17,Layla,Door-to-Door,61,Rainy
9102,Midwest,Samoas,7,42,10/3/2024,1024,26-35,Male,$100-150k,5,Hilliard, OH,6,No,Online,Mobile Payment,2,5957,9,Ella,Door-to-Door,67,Rainy
